"subject" "activity" "feature" "avg"
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-X,3" 0.0547162478050273
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-X,4" 0.115902965416393
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Y,1" -0.0497168153540984
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Y,2" 0.066213728923224
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Y,3" 0.170375972213661
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Y,4" 0.297087120040874
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Z,1" -0.0891837268759563
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Z,2" 0.105128564548005
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Z,3" -0.0354994084176776
16 "WALKING_UPSTAIRS" "tBodyAccJerk-arCoeff()-Z,4" 0.117500099180929
16 "WALKING_UPSTAIRS" "tBodyAccJerk-correlation()-X,Y" 0.0170197906587978
16 "WALKING_UPSTAIRS" "tBodyAccJerk-correlation()-X,Z" -0.0115202384074863
16 "WALKING_UPSTAIRS" "tBodyAccJerk-correlation()-Y,Z" -0.0486329630982514
16 "WALKING_UPSTAIRS" "tBodyAccJerk-energy()-X" -0.904196386229508
16 "WALKING_UPSTAIRS" "tBodyAccJerk-energy()-Y" -0.915464439726776
16 "WALKING_UPSTAIRS" "tBodyAccJerk-energy()-Z" -0.931576044153005
16 "WALKING_UPSTAIRS" "tBodyAccJerk-entropy()-X" -0.204363956584699
16 "WALKING_UPSTAIRS" "tBodyAccJerk-entropy()-Y" -0.240329217193989
16 "WALKING_UPSTAIRS" "tBodyAccJerk-entropy()-Z" -0.166374974535519
16 "WALKING_UPSTAIRS" "tBodyAccJerk-iqr()-X" -0.699471635190765
16 "WALKING_UPSTAIRS" "tBodyAccJerk-iqr()-Y" -0.767188568989071
16 "WALKING_UPSTAIRS" "tBodyAccJerk-iqr()-Z" -0.806573352759563
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mad()-X" -0.718441561557104
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mad()-Y" -0.724209963775956
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mad()-Z" -0.772882801284153
16 "WALKING_UPSTAIRS" "tBodyAccJerk-max()-X" -0.784436050081967
16 "WALKING_UPSTAIRS" "tBodyAccJerk-max()-Y" -0.827706317349727
16 "WALKING_UPSTAIRS" "tBodyAccJerk-max()-Z" -0.833039542180328
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0775488885374317
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00884018328270219
16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00143730005564208
16 "WALKING_UPSTAIRS" "tBodyAccJerk-min()-X" 0.727290240379235
16 "WALKING_UPSTAIRS" "tBodyAccJerk-min()-Y" 0.793679045765027
16 "WALKING_UPSTAIRS" "tBodyAccJerk-min()-Z" 0.710672131284153
16 "WALKING_UPSTAIRS" "tBodyAccJerk-sma()" -0.723999115683607
16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.72786174352459
16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.735080198043716
16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.767873049380055
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-arCoeff()1" 0.0833977356403279
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-arCoeff()2" -0.0241447501934426
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-arCoeff()3" -0.0881884082808197
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-arCoeff()4" -0.0598259325279508
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-energy()" -0.901131458278689
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-entropy()" -0.196145251663934
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-iqr()" -0.759434490041803
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mad()" -0.728732724302459
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-max()" -0.731163262634317
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.725246870486339
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-min()" -0.82548333942623
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-sma()" -0.725246870486339
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.719647028238525
16 "WALKING_UPSTAIRS" "tBodyAccMag-arCoeff()1" -0.0988827215203825
16 "WALKING_UPSTAIRS" "tBodyAccMag-arCoeff()2" 0.055376710168306
16 "WALKING_UPSTAIRS" "tBodyAccMag-arCoeff()3" 0.0328770457687978
16 "WALKING_UPSTAIRS" "tBodyAccMag-arCoeff()4" -0.0585560819733333
16 "WALKING_UPSTAIRS" "tBodyAccMag-energy()" -0.819287296147541
16 "WALKING_UPSTAIRS" "tBodyAccMag-entropy()" 0.0271350348060109
16 "WALKING_UPSTAIRS" "tBodyAccMag-iqr()" -0.743183324456557
16 "WALKING_UPSTAIRS" "tBodyAccMag-mad()" -0.699957737467896
16 "WALKING_UPSTAIRS" "tBodyAccMag-max()" -0.647135306892077
16 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.616131116889044
16 "WALKING_UPSTAIRS" "tBodyAccMag-min()" -0.878986517622951
16 "WALKING_UPSTAIRS" "tBodyAccMag-sma()" -0.616131116889044
16 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.661719690491803
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-X,1" -0.221116244826749
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-X,2" 0.119441461244798
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-X,3" 0.178127527563934
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-X,4" -0.12092224927377
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Y,1" -0.170511691949536
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Y,2" 0.118727353179344
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Y,3" 0.040097249752459
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Y,4" 0.0690456409518798
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Z,1" -0.0813214927406557
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Z,2" 0.0678805817251366
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Z,3" -0.0127155059962022
16 "WALKING_UPSTAIRS" "tBodyGyro-arCoeff()-Z,4" 0.114102910803169
16 "WALKING_UPSTAIRS" "tBodyGyro-correlation()-X,Y" 2.53777289617497e-05
16 "WALKING_UPSTAIRS" "tBodyGyro-correlation()-X,Z" -0.0917238337734973
16 "WALKING_UPSTAIRS" "tBodyGyro-correlation()-Y,Z" 0.0315516794377049
16 "WALKING_UPSTAIRS" "tBodyGyro-energy()-X" -0.939503950601093
16 "WALKING_UPSTAIRS" "tBodyGyro-energy()-Y" -0.958380384781421
16 "WALKING_UPSTAIRS" "tBodyGyro-energy()-Z" -0.91846593431694
16 "WALKING_UPSTAIRS" "tBodyGyro-entropy()-X" -0.159580391228634
16 "WALKING_UPSTAIRS" "tBodyGyro-entropy()-Y" -0.146118137316475
16 "WALKING_UPSTAIRS" "tBodyGyro-entropy()-Z" -0.20972221606429
16 "WALKING_UPSTAIRS" "tBodyGyro-iqr()-X" -0.804162841885246
16 "WALKING_UPSTAIRS" "tBodyGyro-iqr()-Y" -0.829339512322404
16 "WALKING_UPSTAIRS" "tBodyGyro-iqr()-Z" -0.770474186926229
16 "WALKING_UPSTAIRS" "tBodyGyro-mad()-X" -0.802467384726776
16 "WALKING_UPSTAIRS" "tBodyGyro-mad()-Y" -0.816381623879781
16 "WALKING_UPSTAIRS" "tBodyGyro-mad()-Z" -0.74168428486612
16 "WALKING_UPSTAIRS" "tBodyGyro-max()-X" -0.715318672196721
16 "WALKING_UPSTAIRS" "tBodyGyro-max()-Y" -0.827704963606557
16 "WALKING_UPSTAIRS" "tBodyGyro-max()-Z" -0.562802078080328
16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0122341446725137
16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0724444803980874
16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0730144651530055
16 "WALKING_UPSTAIRS" "tBodyGyro-min()-X" 0.706740001661202
16 "WALKING_UPSTAIRS" "tBodyGyro-min()-Y" 0.806499949808743
16 "WALKING_UPSTAIRS" "tBodyGyro-min()-Z" 0.646619195502732
16 "WALKING_UPSTAIRS" "tBodyGyro-sma()" -0.716507129325137
16 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.799534450491803
16 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.810124133715847
16 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.737629967961749
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-X,1" -0.0576748966548634
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-X,2" -0.00317436270379782
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-X,3" 0.179437653445082
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-X,4" 0.166454128508361
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Y,1" -0.115036758726585
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Y,2" 0.161841345326776
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Y,3" 0.124218645586612
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Y,4" 0.121069407557924
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Z,1" -0.00946560446117486
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Z,2" 0.0707079583468306
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Z,3" 0.103678151560874
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-arCoeff()-Z,4" 0.0437716075423497
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-correlation()-X,Y" 0.163097722654098
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-correlation()-X,Z" 0.0621595901013661
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-correlation()-Y,Z" 0.0424870540431694
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-energy()-X" -0.976665720819672
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-energy()-Y" -0.978726145874317
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-energy()-Z" -0.966587232650273
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-entropy()-X" -0.153557489770492
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-entropy()-Y" -0.109156847
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-entropy()-Z" -0.189539694461749
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-iqr()-X" -0.854441447677596
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-iqr()-Y" -0.881360163169399
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-iqr()-Z" -0.847376788606557
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mad()-X" -0.855412061994536
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mad()-Y" -0.875731983142076
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mad()-Z" -0.839453096502732
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-max()-X" -0.862457706803279
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-max()-Y" -0.876888424617486
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-max()-Z" -0.827488306202186
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.107361614801257
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0416615668939617
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0539470410873497
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-min()-X" 0.881118426338798
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-min()-Y" 0.904852817513661
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-min()-Z" 0.889233502131147
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-sma()" -0.86211654795082
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.858298719153005
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.86957312057377
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.837039926065574
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-arCoeff()1" 0.304002016329672
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-arCoeff()2" -0.271710974120492
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-arCoeff()3" 0.0057181890297541
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-arCoeff()4" -0.123215792939945
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-energy()" -0.976573348825137
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-entropy()" -0.0538130864625683
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-iqr()" -0.893695774016393
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mad()" -0.884748427431694
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-max()" -0.873522723469945
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.860446372459016
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-min()" -0.863680200928962
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-sma()" -0.860446372459016
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.87480016568306
16 "WALKING_UPSTAIRS" "tBodyGyroMag-arCoeff()1" -0.0207166860469945
16 "WALKING_UPSTAIRS" "tBodyGyroMag-arCoeff()2" -0.0985270488390984
16 "WALKING_UPSTAIRS" "tBodyGyroMag-arCoeff()3" 0.141929395420628
16 "WALKING_UPSTAIRS" "tBodyGyroMag-arCoeff()4" -0.0495879774028962
16 "WALKING_UPSTAIRS" "tBodyGyroMag-energy()" -0.913509312896175
16 "WALKING_UPSTAIRS" "tBodyGyroMag-entropy()" 0.218494063039891
16 "WALKING_UPSTAIRS" "tBodyGyroMag-iqr()" -0.777398198745355
16 "WALKING_UPSTAIRS" "tBodyGyroMag-mad()" -0.762891832765027
16 "WALKING_UPSTAIRS" "tBodyGyroMag-max()" -0.807450817868852
16 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.718168775628415
16 "WALKING_UPSTAIRS" "tBodyGyroMag-min()" -0.76992115257377
16 "WALKING_UPSTAIRS" "tBodyGyroMag-sma()" -0.718168775628415
16 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.78482286579235
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-X,1" -0.529793862571038
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-X,2" 0.56498902773224
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-X,3" -0.599434276407104
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-X,4" 0.633190260907104
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Y,1" -0.397190579126667
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Y,2" 0.37530805228418
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Y,3" -0.393255734572678
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Y,4" 0.427530762010929
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Z,1" -0.447830254999727
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Z,2" 0.477671981757924
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Z,3" -0.507001433002907
16 "WALKING_UPSTAIRS" "tGravityAcc-arCoeff()-Z,4" 0.533100758781694
16 "WALKING_UPSTAIRS" "tGravityAcc-correlation()-X,Y" -0.0679394691822404
16 "WALKING_UPSTAIRS" "tGravityAcc-correlation()-X,Z" 0.100287450274863
16 "WALKING_UPSTAIRS" "tGravityAcc-correlation()-Y,Z" 0.00801187159016393
16 "WALKING_UPSTAIRS" "tGravityAcc-energy()-X" 0.453031876420765
16 "WALKING_UPSTAIRS" "tGravityAcc-energy()-Y" -0.888462423715847
16 "WALKING_UPSTAIRS" "tGravityAcc-energy()-Z" -0.601254569972678
16 "WALKING_UPSTAIRS" "tGravityAcc-entropy()-X" -0.639714891885246
16 "WALKING_UPSTAIRS" "tGravityAcc-entropy()-Y" -0.741006530906011
16 "WALKING_UPSTAIRS" "tGravityAcc-entropy()-Z" -0.867700782368853
16 "WALKING_UPSTAIRS" "tGravityAcc-iqr()-X" -0.973465603114754
16 "WALKING_UPSTAIRS" "tGravityAcc-iqr()-Y" -0.968527529562841
16 "WALKING_UPSTAIRS" "tGravityAcc-iqr()-Z" -0.950785405680328
16 "WALKING_UPSTAIRS" "tGravityAcc-mad()-X" -0.97171713226776
16 "WALKING_UPSTAIRS" "tGravityAcc-mad()-Y" -0.96554855863388
16 "WALKING_UPSTAIRS" "tGravityAcc-mad()-Z" -0.946511286789617
16 "WALKING_UPSTAIRS" "tGravityAcc-max()-X" 0.638062146202186
16 "WALKING_UPSTAIRS" "tGravityAcc-max()-Y" -0.0760864392923497
16 "WALKING_UPSTAIRS" "tGravityAcc-max()-Z" 0.0434515835546448
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.700906130308743
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0605235993797814
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0402075536234973
16 "WALKING_UPSTAIRS" "tGravityAcc-min()-X" 0.716754049355191
16 "WALKING_UPSTAIRS" "tGravityAcc-min()-Y" -0.0438643495928962
16 "WALKING_UPSTAIRS" "tGravityAcc-min()-Z" 0.0290710029535519
16 "WALKING_UPSTAIRS" "tGravityAcc-sma()" -0.00999754719540984
16 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.971156432131148
16 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.964727519945355
16 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.945294028639344
16 "WALKING_UPSTAIRS" "tGravityAccMag-arCoeff()1" -0.0988827215203825
16 "WALKING_UPSTAIRS" "tGravityAccMag-arCoeff()2" 0.055376710168306
16 "WALKING_UPSTAIRS" "tGravityAccMag-arCoeff()3" 0.0328770457687978
16 "WALKING_UPSTAIRS" "tGravityAccMag-arCoeff()4" -0.0585560819733333
16 "WALKING_UPSTAIRS" "tGravityAccMag-energy()" -0.819287296147541
16 "WALKING_UPSTAIRS" "tGravityAccMag-entropy()" 0.0271350348060109
16 "WALKING_UPSTAIRS" "tGravityAccMag-iqr()" -0.743183324456557
16 "WALKING_UPSTAIRS" "tGravityAccMag-mad()" -0.699957737467896
16 "WALKING_UPSTAIRS" "tGravityAccMag-max()" -0.647135306892077
16 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.616131116889044
16 "WALKING_UPSTAIRS" "tGravityAccMag-min()" -0.878986517622951
16 "WALKING_UPSTAIRS" "tGravityAccMag-sma()" -0.616131116889044
16 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.661719690491803
17 "WALKING_DOWNSTAIRS" "angle(tBodyAccJerkMean),gravityMean)" -0.000670246320383481
17 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.0121231099474631
17 "WALKING_DOWNSTAIRS" "angle(tBodyGyroJerkMean,gravityMean)" 0.00604087111769912
17 "WALKING_DOWNSTAIRS" "angle(tBodyGyroMean,gravityMean)" 0.00883061643244838
17 "WALKING_DOWNSTAIRS" "angle(X,gravityMean)" -0.480323217699115
17 "WALKING_DOWNSTAIRS" "angle(Y,gravityMean)" 0.0704239045339233
17 "WALKING_DOWNSTAIRS" "angle(Z,gravityMean)" 0.00457661336135693
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-1,16" -0.811275500034149
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-1,24" -0.809326018762045
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-1,8" -0.807665166799607
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-17,24" -0.899004701554572
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-17,32" -0.898670532264503
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-25,32" -0.957304438367748
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-25,48" -0.948934193146509
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-33,40" -0.953107523087512
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-33,48" -0.945568935565388
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-41,48" -0.939323552713864
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-49,56" -0.949064992576204
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-49,64" -0.952494886495575
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-57,64" -0.959508200029499
17 "WALKING_DOWNSTAIRS" "fBodyAcc-bandsEnergy()-9,16" -0.898427703962635
17 "WALKING_DOWNSTAIRS" "fBodyAcc-energy()-X" -0.797435717964602
17 "WALKING_DOWNSTAIRS" "fBodyAcc-energy()-Y" -0.776250881445428
17 "WALKING_DOWNSTAIRS" "fBodyAcc-energy()-Z" -0.858659052566372
17 "WALKING_DOWNSTAIRS" "fBodyAcc-entropy()-X" -0.258817896716814
17 "WALKING_DOWNSTAIRS" "fBodyAcc-entropy()-Y" -0.234375852067847
17 "WALKING_DOWNSTAIRS" "fBodyAcc-entropy()-Z" -0.253721736283186
17 "WALKING_DOWNSTAIRS" "fBodyAcc-iqr()-X" -0.705931026955752
17 "WALKING_DOWNSTAIRS" "fBodyAcc-iqr()-Y" -0.678403203893215
17 "WALKING_DOWNSTAIRS" "fBodyAcc-iqr()-Z" -0.779044902684366
17 "WALKING_DOWNSTAIRS" "fBodyAcc-kurtosis()-X" -0.462361387035103
17 "WALKING_DOWNSTAIRS" "fBodyAcc-kurtosis()-Y" -0.429427663512389
17 "WALKING_DOWNSTAIRS" "fBodyAcc-kurtosis()-Z" -0.42076376399941
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mad()-X" -0.558560299170089
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mad()-Y" -0.540752393323894
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mad()-Z" -0.646129210596165
17 "WALKING_DOWNSTAIRS" "fBodyAcc-max()-X" -0.609954364558702
17 "WALKING_DOWNSTAIRS" "fBodyAcc-max()-Y" -0.659407939441003
17 "WALKING_DOWNSTAIRS" "fBodyAcc-max()-Z" -0.642060330063717
17 "WALKING_DOWNSTAIRS" "fBodyAcc-maxInds-X" -0.811970690212389
17 "WALKING_DOWNSTAIRS" "fBodyAcc-maxInds-Y" -0.881809242321534
17 "WALKING_DOWNSTAIRS" "fBodyAcc-maxInds-Z" -0.869525754188791
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.622462544449351
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.569180425379852
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.696059808678466
17 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.243859161397345
17 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.00412648951530973
17 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" -0.00531449804825959
17 "WALKING_DOWNSTAIRS" "fBodyAcc-min()-X" -0.845875669540118
17 "WALKING_DOWNSTAIRS" "fBodyAcc-min()-Y" -0.898907835572271
17 "WALKING_DOWNSTAIRS" "fBodyAcc-min()-Z" -0.921468243628319
17 "WALKING_DOWNSTAIRS" "fBodyAcc-skewness()-X" -0.118633013022743
17 "WALKING_DOWNSTAIRS" "fBodyAcc-skewness()-Y" -0.124220731945723
17 "WALKING_DOWNSTAIRS" "fBodyAcc-skewness()-Z" -0.165844852008153
17 "WALKING_DOWNSTAIRS" "fBodyAcc-sma()" -0.575290700370796
17 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.559142964689676
17 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.542590163514454
17 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.629065517609145
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-1,16" -0.874815344312684
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-1,24" -0.869299344188791
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-1,8" -0.850978635811209
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-17,24" -0.899645857224189
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-17,32" -0.910980315201573
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-25,32" -0.962446437905605
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-25,48" -0.950109025693215
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-33,40" -0.963140163067847
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-33,48" -0.949372319901672
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-41,48" -0.942694795122911
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-49,56" -0.959111421150442
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-49,64" -0.960066548977384
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-57,64" -0.98572500387414
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-bandsEnergy()-9,16" -0.905679462812193
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-energy()-X" -0.868922313982301
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-energy()-Y" -0.858565860737463
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-energy()-Z" -0.953416869292035
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-entropy()-X" -0.297979479911504
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-entropy()-Y" -0.303032423510325
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-entropy()-Z" -0.411581641699115
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-iqr()-X" -0.686220399958702
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-iqr()-Y" -0.75061941959882
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-iqr()-Z" -0.816561005663717
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-kurtosis()-X" -0.644821676112389
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-kurtosis()-Y" -0.797455165562832
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-kurtosis()-Z" -0.787507896486726
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mad()-X" -0.612121095034808
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mad()-Y" -0.654524263056637
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mad()-Z" -0.799264666342183
